318	scaffold_1916
319	scaffold_1623
320	scaffold_1527
321	scaffold_1421
322	scaffold_11682
323	scaffold_11276
324	scaffold_10932
325	scaffold_3369
326	scaffold_3366
327	scaffold_13599
328	scaffold_1659
329	scaffold_1501
330	scaffold_12823
331	scaffold_3041
332	scaffold_12355
333	scaffold_6241
334	scaffold_2219
335	scaffold_9983
336	scaffold_989
337	scaffold_7076
338	scaffold_6830
339	scaffold_6135
340	scaffold_5802
341	scaffold_7083
342	scaffold_5400
343	scaffold_6011
344	scaffold_5760
345	scaffold_3046
346	scaffold_6647
347	scaffold_11560
348	scaffold_6713
349	scaffold_326
350	scaffold_5902
351	scaffold_4137
352	scaffold_3694
353	scaffold_3036
354	scaffold_2436
355	scaffold_151
356	scaffold_10254
357	scaffold_366
358	scaffold_2052
359	scaffold_8146
360	scaffold_11513
361	scaffold_1806
362	scaffold_12467
363	scaffold_10809
364	scaffold_11409
365	scaffold_11014
366	scaffold_2248
367	scaffold_8407
368	scaffold_729
369	scaffold_7091
370	scaffold_6981
371	scaffold_6366
372	scaffold_6277
373	scaffold_5811
374	scaffold_8004
375	scaffold_7801
376	scaffold_33
377	scaffold_4799
378	scaffold_3421
379	scaffold_2249
380	scaffold_4417
381	scaffold_120
382	scaffold_4665
383	scaffold_5994
384	scaffold_5458
385	scaffold_4612
386	scaffold_3647
387	scaffold_3424
388	scaffold_2519
389	scaffold_13730
390	scaffold_11354
391	scaffold_1626
392	scaffold_11621
393	scaffold_5370
394	scaffold_9999
395	scaffold_9809
396	scaffold_13610
397	scaffold_2534
398	scaffold_4406
399	scaffold_3193
400	scaffold_1646
401	scaffold_12338
402	scaffold_11785
403	scaffold_11620
404	scaffold_11086
405	scaffold_10832
406	scaffold_13616
407	scaffold_2292
408	scaffold_2027
409	scaffold_5226
410	scaffold_12451
411	scaffold_6375
412	scaffold_11691
413	scaffold_1074
414	scaffold_1667
415	scaffold_5512
416	scaffold_13547
417	scaffold_10601
418	scaffold_8069
419	scaffold_7909
420	scaffold_6923
421	scaffold_4589
422	scaffold_44
423	scaffold_3504
424	scaffold_3353
425	scaffold_2880
426	scaffold_1932
427	scaffold_11160
428	scaffold_6365
429	scaffold_6158
430	scaffold_549
431	scaffold_2499
432	scaffold_2213
433	scaffold_1507
434	scaffold_11471
435	scaffold_6757
436	scaffold_6187
437	scaffold_6080
438	scaffold_6022
439	scaffold_5876
440	scaffold_4022
441	scaffold_3999
442	scaffold_3590
443	scaffold_3426
444	scaffold_3172
445	scaffold_12039
446	scaffold_11643
447	scaffold_11100
448	scaffold_10597
449	scaffold_7178
450	scaffold_4928
451	scaffold_4316
452	scaffold_3486
453	scaffold_2801
454	scaffold_2743
455	scaffold_1957
456	scaffold_11032
457	scaffold_10638
458	scaffold_9990
459	scaffold_8354
460	scaffold_7643
461	scaffold_7168
462	scaffold_6552
463	scaffold_4939
464	scaffold_417
465	scaffold_1805
466	scaffold_12427
467	scaffold_11992
468	scaffold_11698
469	scaffold_11636
470	scaffold_10849
471	scaffold_10565
472	scaffold_10548
473	scaffold_330
474	scaffold_1520
475	scaffold_13392
476	scaffold_12496
477	scaffold_10555
478	scaffold_7843
479	scaffold_7298
480	scaffold_7046
481	scaffold_5712
482	scaffold_5060
483	scaffold_3578
484	scaffold_3475
485	scaffold_2093
486	scaffold_12873
487	scaffold_11950
488	scaffold_11330
489	scaffold_11117
490	scaffold_8509
491	scaffold_7458
492	scaffold_6538
493	scaffold_6318
494	scaffold_3564
495	scaffold_3465
496	scaffold_1809
497	scaffold_10568
498	scaffold_10479
499	scaffold_7933
500	scaffold_6276
501	scaffold_58
502	scaffold_4408
503	scaffold_3040
504	scaffold_4298
505	scaffold_1452
506	scaffold_1441
507	scaffold_1407
508	scaffold_12858
509	scaffold_1126
510	scaffold_11050
511	scaffold_10342
512	scaffold_9668
513	scaffold_7137
514	scaffold_6949
515	scaffold_490
516	scaffold_8133
517	scaffold_4126
518	scaffold_1706
519	scaffold_3572
520	scaffold_2326
521	scaffold_12472
522	scaffold_12081
523	scaffold_10943
524	scaffold_10763
525	scaffold_10626
526	scaffold_5896
527	scaffold_5391
528	scaffold_4620
529	scaffold_325
530	scaffold_1593
531	scaffold_1570
532	scaffold_1429
533	scaffold_11922
534	scaffold_10266
535	scaffold_10050
536	scaffold_7397
537	scaffold_7018
538	scaffold_4306
539	scaffold_2472
540	scaffold_12868
541	scaffold_11670
542	scaffold_7140
543	scaffold_7109
544	scaffold_6029
545	scaffold_4919
546	scaffold_3315
547	scaffold_2530
548	scaffold_11817
549	scaffold_11270
550	scaffold_11074
551	scaffold_7910
552	scaffold_6994
553	scaffold_5573
554	scaffold_4253
555	scaffold_4167
556	scaffold_3453
557	scaffold_2125
558	scaffold_12847
559	scaffold_12296
560	scaffold_11946
561	scaffold_11189
562	scaffold_10939
563	scaffold_7226
564	scaffold_6648
565	scaffold_6266
566	scaffold_5969
567	scaffold_5913
568	scaffold_5800
569	scaffold_4824
570	scaffold_2986
571	scaffold_217
572	scaffold_12107
573	scaffold_10960
574	scaffold_9889
575	scaffold_8524
576	scaffold_5388
577	scaffold_4420
578	scaffold_4140
579	scaffold_2924
580	scaffold_2647
581	scaffold_1512
582	scaffold_11734
583	scaffold_10476
584	scaffold_9827
585	scaffold_7859
586	scaffold_7585
587	scaffold_5472
588	scaffold_4518
589	scaffold_2688
590	scaffold_2657
591	scaffold_10749
592	scaffold_10288
593	scaffold_1679
594	scaffold_7715
595	scaffold_6525
596	scaffold_6309
597	scaffold_4582
598	scaffold_4205
599	scaffold_3291
600	scaffold_2884
601	scaffold_5531
602	scaffold_2522
603	scaffold_2415
604	scaffold_13639
605	scaffold_2141
606	scaffold_1415
607	scaffold_12872
608	scaffold_10902
609	scaffold_12386
610	scaffold_6112
611	scaffold_11377
612	scaffold_8020
613	scaffold_7581
614	scaffold_6749
615	scaffold_4232
616	scaffold_11791
617	scaffold_11704
618	scaffold_11821
619	scaffold_11640
620	scaffold_10740
621	scaffold_11368
622	scaffold_1060
623	scaffold_6531
624	scaffold_9681
625	scaffold_7565
626	scaffold_11296
627	scaffold_6411
628	scaffold_6118
629	scaffold_553
630	scaffold_10729
631	scaffold_5390
632	scaffold_2268
633	scaffold_1937
634	scaffold_12
635	scaffold_7974
636	scaffold_9588
637	scaffold_8786
638	scaffold_8312
639	scaffold_4958
640	scaffold_11162
641	scaffold_4150
642	scaffold_3580
643	scaffold_10589
644	scaffold_3301
645	scaffold_1233
646	scaffold_11309
647	scaffold_8996
648	scaffold_7289
649	scaffold_6932
650	scaffold_423
651	scaffold_7980
652	scaffold_4128
653	scaffold_3347
654	scaffold_12691
655	scaffold_11857
656	scaffold_11690
657	scaffold_10717
658	scaffold_8505
659	scaffold_2668
660	scaffold_750
661	scaffold_7198
662	scaffold_6393
663	scaffold_573
664	scaffold_5372
665	scaffold_5186
666	scaffold_4085
667	scaffold_3119
668	scaffold_408
669	scaffold_1597
670	scaffold_129
671	scaffold_12791
672	scaffold_12541
673	scaffold_1252
674	scaffold_10680
675	scaffold_11582
676	scaffold_10490
677	scaffold_7955
678	scaffold_598
679	scaffold_4982
680	scaffold_4105
681	scaffold_3427
682	scaffold_2873
683	scaffold_2398
684	scaffold_1952
685	scaffold_1759
686	scaffold_12831
687	scaffold_11828
688	scaffold_11183
689	scaffold_10934
690	scaffold_794
691	scaffold_3545
692	scaffold_3539
693	scaffold_3149
694	scaffold_2059
695	scaffold_12603
696	scaffold_12220
697	scaffold_8552
698	scaffold_7340
699	scaffold_350
700	scaffold_4328
701	scaffold_4134
702	scaffold_3232
703	scaffold_2629
704	scaffold_2137
705	scaffold_13391
706	scaffold_771
707	scaffold_12435
708	scaffold_1471
709	scaffold_11118
710	scaffold_10982
711	scaffold_9987
712	scaffold_9845
713	scaffold_890
714	scaffold_8538
715	scaffold_548
716	scaffold_8080
717	scaffold_12303
718	scaffold_3348
719	scaffold_13529
720	scaffold_12689
721	scaffold_11955
722	scaffold_11580
723	scaffold_11366
724	scaffold_4033
725	scaffold_11082
726	scaffold_1055
727	scaffold_10436
728	scaffold_6127
729	scaffold_8171
730	scaffold_7193
731	scaffold_5141
732	scaffold_8344
733	scaffold_466
734	scaffold_43
735	scaffold_3487
736	scaffold_3139
737	scaffold_13378
738	scaffold_1300
739	scaffold_11893
740	scaffold_10911
741	scaffold_13738
742	scaffold_10328
743	scaffold_8384
744	scaffold_7297
745	scaffold_6390
746	scaffold_5273
747	scaffold_4356
748	scaffold_4051
749	scaffold_10160
750	scaffold_2870
751	scaffold_13665
752	scaffold_2247
753	scaffold_12810
754	scaffold_11644
755	scaffold_12564
756	scaffold_10734
757	scaffold_9727
758	scaffold_6400
759	scaffold_7114
760	scaffold_6722
761	scaffold_5768
762	scaffold_5608
763	scaffold_5570
764	scaffold_4689
765	scaffold_2168
766	scaffold_7775
767	scaffold_1447
768	scaffold_11166
769	scaffold_1054
770	scaffold_9908
771	scaffold_8247
772	scaffold_6762
773	scaffold_3477
774	scaffold_6512
775	scaffold_2331
776	scaffold_1457
777	scaffold_1499
778	scaffold_12786
779	scaffold_10744
780	scaffold_10106
781	scaffold_8170
782	scaffold_3078
783	scaffold_7263
784	scaffold_4933
785	scaffold_4889
786	scaffold_3248
787	scaffold_2697
788	scaffold_1686
789	scaffold_12789
790	scaffold_12682
791	scaffold_1223
792	scaffold_11234
793	scaffold_7803
794	scaffold_6386
795	scaffold_5980
796	scaffold_5540
797	scaffold_4864
798	scaffold_2069
799	scaffold_3605
800	scaffold_3264
801	scaffold_2615
802	scaffold_130
803	scaffold_11151
804	scaffold_10535
805	scaffold_10242
806	scaffold_2289
807	scaffold_13398
808	scaffold_10121
809	scaffold_7975
810	scaffold_7926
811	scaffold_789
812	scaffold_765
813	scaffold_7268
814	scaffold_6355
815	scaffold_1702
816	scaffold_1371
817	scaffold_2728
818	scaffold_2328
819	scaffold_1466
820	scaffold_12411
821	scaffold_10600
822	scaffold_982
823	scaffold_8233
824	scaffold_5722
825	scaffold_11321
826	scaffold_7881
827	scaffold_6885
828	scaffold_670
829	scaffold_3089
830	scaffold_1758
831	scaffold_12301
832	scaffold_11523
833	scaffold_1217
834	scaffold_11835
835	scaffold_11095
836	scaffold_10292
837	scaffold_6260
838	scaffold_5907
839	scaffold_5037
840	scaffold_4064
841	scaffold_3472
842	scaffold_6023
843	scaffold_10748
844	scaffold_3039
845	scaffold_2960
846	scaffold_1840
847	scaffold_1453
848	scaffold_1161
849	scaffold_11577
850	scaffold_11411
851	scaffold_817
852	scaffold_7982
853	scaffold_10860
854	scaffold_10777
855	scaffold_10696
856	scaffold_10365
857	scaffold_10114
858	scaffold_7388
859	scaffold_7341
860	scaffold_11688
861	scaffold_2640
862	scaffold_6374
863	scaffold_6496
864	scaffold_3517
865	scaffold_12455
866	scaffold_11524
867	scaffold_8063
868	scaffold_6253
869	scaffold_6219
870	scaffold_8430
871	scaffold_6037
872	scaffold_5435
873	scaffold_5339
874	scaffold_3641
875	scaffold_3371
876	scaffold_3044
877	scaffold_2665
878	scaffold_4428
879	scaffold_7484
880	scaffold_1513
881	scaffold_12254
882	scaffold_12206
883	scaffold_116
884	scaffold_11020
885	scaffold_1020
886	scaffold_971
887	scaffold_10088
888	scaffold_7875
889	scaffold_7797
890	scaffold_7098
891	scaffold_6937
892	scaffold_6550
893	scaffold_6486
894	scaffold_5836
895	scaffold_4077
896	scaffold_4533
897	scaffold_5629
898	scaffold_2798
899	scaffold_231
900	scaffold_13672
901	scaffold_4541
902	scaffold_12727
903	scaffold_11340
904	scaffold_11202
905	scaffold_10550
906	scaffold_5436
907	scaffold_10684
908	scaffold_10170
909	scaffold_10116
910	scaffold_8261
911	scaffold_7171
912	scaffold_538
913	scaffold_512
914	scaffold_4630
915	scaffold_1986
916	scaffold_2845
917	scaffold_4554
918	scaffold_4129
919	scaffold_13371
920	scaffold_11987
921	scaffold_11282
922	scaffold_7230
923	scaffold_5159
924	scaffold_2547
925	scaffold_10918
926	scaffold_2614
927	scaffold_1831
928	scaffold_11492
929	scaffold_10564
930	scaffold_1056
931	scaffold_5214
932	scaffold_4514
933	scaffold_13554
934	scaffold_11331
935	scaffold_3420
936	scaffold_185
937	scaffold_1733
938	scaffold_11157
939	scaffold_7284
940	scaffold_7030
941	scaffold_3446
942	scaffold_10991
943	scaffold_4775
944	scaffold_12797
945	scaffold_11616
946	scaffold_11452
947	scaffold_8078
948	scaffold_7245
949	scaffold_7108
950	scaffold_13597
951	scaffold_2162
952	scaffold_7646
953	scaffold_6346
954	scaffold_5838
955	scaffold_8028
956	scaffold_3220
957	scaffold_1286
958	scaffold_568
959	scaffold_13696
960	scaffold_2775
961	scaffold_12356
962	scaffold_12343
963	scaffold_2228
964	scaffold_923
965	scaffold_5900
966	scaffold_4483
967	scaffold_373
968	scaffold_11805
969	scaffold_3627
970	scaffold_3531
971	scaffold_13644
972	scaffold_6314
973	scaffold_1156
974	scaffold_9680
975	scaffold_12813
976	scaffold_7552
977	scaffold_1607
978	scaffold_962
979	scaffold_2772
980	scaffold_2072
981	scaffold_10857
982	scaffold_10660
983	scaffold_6610
984	scaffold_4500
985	scaffold_4234
986	scaffold_13658
987	scaffold_2075
988	scaffold_629
989	scaffold_3974
990	scaffold_12848
991	scaffold_12703
992	scaffold_8534
993	scaffold_7877
994	scaffold_4074
995	scaffold_792
996	scaffold_7078
997	scaffold_6688
998	scaffold_3339
999	scaffold_1148
1000	scaffold_10572
1001	scaffold_6247
1002	scaffold_9818
1003	scaffold_7741
1004	scaffold_4983
1005	scaffold_5007
1006	scaffold_4162
1007	scaffold_3303
1008	scaffold_2624
1009	scaffold_13725
1010	scaffold_10410
1011	scaffold_833
1012	scaffold_5336
1013	scaffold_510
1014	scaffold_11627
1015	scaffold_403
1016	scaffold_3277
1017	scaffold_2515
1018	scaffold_2469
1019	scaffold_12878
1020	scaffold_8378
1021	scaffold_3602
1022	scaffold_4130
1023	scaffold_2978
1024	scaffold_10267
1025	scaffold_3167
1026	scaffold_1754
1027	scaffold_11275
1028	scaffold_10155
1029	scaffold_3474
1030	scaffold_2512
1031	scaffold_2231
1032	scaffold_5107
1033	scaffold_7039
1034	scaffold_5559
1035	scaffold_2202
1036	scaffold_13564
1037	scaffold_12010
1038	scaffold_11929
1039	scaffold_9719
1040	scaffold_4927
1041	scaffold_3214
1042	scaffold_11573
1043	scaffold_3364
1044	scaffold_2968
1045	scaffold_8238
1046	scaffold_570
1047	scaffold_2726
1048	scaffold_1538
1049	scaffold_4100
1050	scaffold_981
1051	scaffold_5866
1052	scaffold_3317
1053	scaffold_4369
1054	scaffold_2364
1055	scaffold_5104
1056	scaffold_2671
1057	scaffold_12333
1058	scaffold_6146
1059	scaffold_3527
1060	scaffold_1428
1061	scaffold_13565
1062	scaffold_7181
1063	scaffold_798
1064	scaffold_7194
1065	scaffold_265
1066	scaffold_6096
1067	scaffold_7587
1068	scaffold_5484
1069	scaffold_2478
1070	scaffold_4465
1071	scaffold_10301
1072	scaffold_11737
1073	scaffold_3208
1074	scaffold_3052
1075	scaffold_6503
1076	scaffold_10870
1077	scaffold_6258
1078	scaffold_212
1079	scaffold_13567
1080	scaffold_12870
1081	scaffold_10522
1082	scaffold_9787
1083	scaffold_11532
1084	scaffold_10840
1085	scaffold_764
1086	scaffold_6043
1087	scaffold_5271
1088	scaffold_3055
1089	scaffold_11919
1090	scaffold_5609
1091	scaffold_5360
1092	scaffold_6996
1093	scaffold_812
1094	scaffold_6997
1095	scaffold_1853
1096	scaffold_4419
1097	scaffold_2679
1098	scaffold_2113
1099	scaffold_13704
1100	scaffold_11195
1101	scaffold_928
1102	scaffold_484
1103	scaffold_8387
1104	scaffold_13476
1105	scaffold_8421
1106	scaffold_2261
1107	scaffold_13569
1108	scaffold_11460
1109	scaffold_11002
1110	scaffold_8174
1111	scaffold_8104
1112	scaffold_4159
1113	scaffold_2778
1114	scaffold_2403
1115	scaffold_2265
1116	scaffold_9779
1117	scaffold_192
1118	scaffold_10561
1119	scaffold_4469
1120	scaffold_2574
1121	scaffold_2285
1122	scaffold_2100
1123	scaffold_12322
1124	scaffold_11915
1125	scaffold_1155
1126	scaffold_13753
1127	scaffold_6358
1128	scaffold_7498
1129	scaffold_6254
1130	scaffold_5847
1131	scaffold_2112
1132	scaffold_1715
1133	scaffold_13566
1134	scaffold_1242
1135	scaffold_8121
1136	scaffold_7273
1137	scaffold_177
1138	scaffold_5500
1139	scaffold_11055
1140	scaffold_6018
1141	scaffold_5560
1142	scaffold_542
1143	scaffold_2761
1144	scaffold_1929
1145	scaffold_13549
1146	scaffold_2868
1147	scaffold_8493
1148	scaffold_5733
1149	scaffold_11145
1150	scaffold_12340
1151	scaffold_1983
1152	scaffold_61
1153	scaffold_345
1154	scaffold_2883
1155	scaffold_11012
1156	scaffold_7451
1157	scaffold_12522
1158	scaffold_11408
1159	scaffold_10184
1160	scaffold_10959
1161	scaffold_10227
1162	scaffold_558
1163	scaffold_2264
1164	scaffold_10881
1165	scaffold_2926
1166	scaffold_7682
1167	scaffold_6027
1168	scaffold_10523
1169	scaffold_3197
1170	scaffold_1950
1171	scaffold_3250
1172	scaffold_238
1173	scaffold_10603
1174	scaffold_9145
1175	scaffold_7688
1176	scaffold_726
1177	scaffold_6446
1178	scaffold_3134
1179	scaffold_1294
1180	scaffold_10587
1181	scaffold_12837
1182	scaffold_114
1183	scaffold_2732
1184	scaffold_12834
1185	scaffold_12118
1186	scaffold_11949
1187	scaffold_10657
1188	scaffold_8207
1189	scaffold_6941
1190	scaffold_5100
1191	scaffold_2383
1192	scaffold_11242
1193	scaffold_3533
1194	scaffold_7495
1195	scaffold_3355
1196	scaffold_1603
1197	scaffold_1564
1198	scaffold_783
1199	scaffold_2618
1200	scaffold_11729
1201	scaffold_11120
1202	scaffold_5818
1203	scaffold_11586
1204	scaffold_2928
1205	scaffold_2667
1206	scaffold_2391
1207	scaffold_6032
1208	scaffold_1317
1209	scaffold_12027
1210	scaffold_3464
1211	scaffold_13646
1212	scaffold_11605
1213	scaffold_1008
1214	scaffold_6197
1215	scaffold_10582
1216	scaffold_902
1217	scaffold_2595
1218	scaffold_686
1219	scaffold_6076
1220	scaffold_8508
1221	scaffold_8191
1222	scaffold_5864
1223	scaffold_3206
1224	scaffold_2896
1225	scaffold_6153
1226	scaffold_6015
1227	scaffold_3079
1228	scaffold_8277
1229	scaffold_1537
1230	scaffold_2874
1231	scaffold_4056
1232	scaffold_2322
1233	scaffold_2065
1234	scaffold_6906
1235	scaffold_172
1236	scaffold_3610
1237	scaffold_1868
1238	scaffold_1716
1239	scaffold_8516
1240	scaffold_11496
1241	scaffold_10904
1242	scaffold_11652
1243	scaffold_863
1244	scaffold_3441
1245	scaffold_2545
1246	scaffold_11107
1247	scaffold_7523
1248	scaffold_4660
1249	scaffold_4102
1250	scaffold_6580
1251	scaffold_8065
1252	scaffold_6606
1253	scaffold_5
1254	scaffold_5696
1255	scaffold_424
1256	scaffold_1240
1257	scaffold_11870
1258	scaffold_4060
1259	scaffold_10262
1260	scaffold_6559
1261	scaffold_11213
1262	scaffold_10936
1263	scaffold_5496
1264	scaffold_8050
1265	scaffold_8024
1266	scaffold_885
1267	scaffold_7288
1268	scaffold_8287
1269	scaffold_2555
1270	scaffold_3574
1271	scaffold_2073
1272	scaffold_2516
1273	scaffold_827
1274	scaffold_1426
1275	scaffold_4835
1276	scaffold_6312
1277	scaffold_8536
1278	scaffold_11085
1279	scaffold_10690
1280	scaffold_6351
1281	scaffold_3615
1282	scaffold_12501
1283	scaffold_8459
1284	scaffold_5785
1285	scaffold_2509
1286	scaffold_2705
1287	scaffold_11334
1288	scaffold_6731
1289	scaffold_6458
1290	scaffold_12193
1291	scaffold_2368
1292	scaffold_5170
1293	scaffold_7059
1294	scaffold_5771
1295	scaffold_496
1296	scaffold_1734
1297	scaffold_1113
1298	scaffold_5452
1299	scaffold_13675
1300	scaffold_2806
1301	scaffold_12328
1302	scaffold_2319
1303	scaffold_2132
1304	scaffold_8474
1305	scaffold_515
1306	scaffold_136
1307	scaffold_1080
1308	scaffold_5006
1309	scaffold_3273
1310	scaffold_2365
1311	scaffold_11386
1312	scaffold_6781
1313	scaffold_6040
1314	scaffold_8252
1315	scaffold_5660
1316	scaffold_7562
1317	scaffold_7274
1318	scaffold_5851
1319	scaffold_5692
1320	scaffold_4575
1321	scaffold_12306
1322	scaffold_1492
1323	scaffold_13574
1324	scaffold_5326
1325	scaffold_3583
1326	scaffold_11516
1327	scaffold_13297
1328	scaffold_12029
1329	scaffold_3201
1330	scaffold_4544
1331	scaffold_4178
1332	scaffold_12704
1333	scaffold_12836
1334	scaffold_1744
1335	scaffold_7724
1336	scaffold_6229
1337	scaffold_1211
1338	scaffold_2062
1339	scaffold_1816
1340	scaffold_10084
1341	scaffold_7652
1342	scaffold_1576
1343	scaffold_11649
1344	scaffold_11490
1345	scaffold_937
1346	scaffold_1496
1347	scaffold_610
1348	scaffold_2769
1349	scaffold_2318
1350	scaffold_10705
1351	scaffold_3646
1352	scaffold_2479
1353	scaffold_8485
1354	scaffold_7146
1355	scaffold_4010
1356	scaffold_11177
1357	scaffold_12325
1358	scaffold_11262
1359	scaffold_12471
1360	scaffold_5150
1361	scaffold_2707
1362	scaffold_1763
1363	scaffold_3160
1364	scaffold_11657
1365	scaffold_11433
1366	scaffold_11233
1367	scaffold_7737
1368	scaffold_8213
1369	scaffold_7262
1370	scaffold_3620
1371	scaffold_13748
1372	scaffold_1403
